essay_id,total_words,distinct_word_count,filtered_word_count,avg_sentence_size,avg_word_size,total_sentences,long_words,short_words,noun_count,adjective_count,pronoun_count,verb_count,conjunction_count,adverb_count,determiner_count,proper_noun_count,numeral_count,interjection_count,dot_count,comma_occurrences,question_marks,exclamations,colon_occurrences,semicolon_occurrences,bracket_pairs,dash_count,triple_dots
3092,178.0,96.0,78.0,22.25,4.044943820224719,8.0,12.0,66.0,29,6,23,47,5,18,13,0,0,0,7,7,1,0,0,0,0,0,0
3093,248.0,141.0,138.0,17.714285714285715,4.57258064516129,14.0,39.0,92.0,63,15,17,45,21,10,21,19,1,0,13,19,2,0,0,0,0,0,0
3094,349.0,173.0,150.0,26.846153846153847,3.95702005730659,13.0,44.0,169.0,62,16,42,73,21,20,31,7,0,0,12,16,0,0,0,0,0,0,0
3095,151.0,82.0,70.0,25.166666666666668,3.9403973509933774,6.0,18.0,72.0,39,13,9,22,9,6,21,3,0,0,5,3,0,0,0,0,0,0,0
3096,140.0,89.0,64.0,12.727272727272727,4.064285714285714,11.0,11.0,59.0,20,7,17,30,4,13,12,1,2,0,10,2,0,0,0,0,0,0,0
3097,445.0,228.0,210.0,19.347826086956523,4.2674157303370785,23.0,57.0,165.0,69,24,49,116,15,38,33,44,1,0,22,17,5,0,1,0,0,0,0
3098,201.0,107.0,103.0,15.461538461538462,4.552238805970149,13.0,35.0,76.0,50,14,11,44,5,11,29,1,0,1,12,9,1,0,0,0,0,0,0
3099,596.0,266.0,286.0,25.91304347826087,4.496644295302014,23.0,124.0,230.0,127,51,45,111,23,49,52,13,1,0,22,16,0,0,0,0,0,0,0
3100,359.0,137.0,161.0,21.11764705882353,4.337047353760446,17.0,61.0,155.0,80,26,30,88,20,24,36,6,0,0,16,24,0,0,0,0,0,0,0
3101,196.0,111.0,95.0,16.333333333333332,4.586734693877551,12.0,41.0,73.0,50,5,10,47,8,11,17,2,0,0,11,19,0,0,0,0,0,0,0
3102,255.0,166.0,133.0,15.0,4.772549019607843,17.0,55.0,82.0,64,21,23,52,11,6,23,3,3,0,16,4,1,0,0,0,0,0,0
3103,299.0,164.0,126.0,16.61111111111111,4.331103678929765,18.0,52.0,125.0,58,11,38,68,15,13,20,6,0,0,17,16,0,0,0,0,0,0,0
3104,638.0,286.0,298.0,15.95,4.5736677115987465,40.0,126.0,252.0,114,40,89,158,12,31,50,12,0,0,39,19,0,1,0,0,0,0,0
3105,206.0,118.0,95.0,14.714285714285714,4.480582524271845,14.0,42.0,90.0,30,15,23,47,10,18,16,7,1,0,13,6,3,0,0,0,0,0,0
3106,585.0,293.0,305.0,21.666666666666668,4.803418803418803,27.0,141.0,221.0,141,47,40,104,21,34,56,23,0,1,26,39,0,2,0,1,0,0,0
3107,443.0,210.0,208.0,27.6875,4.769751693002258,16.0,100.0,163.0,81,45,33,100,23,22,34,13,2,0,15,27,0,0,1,1,0,0,0
3108,267.0,153.0,134.0,20.53846153846154,4.670411985018727,13.0,62.0,100.0,61,16,14,64,11,8,25,0,4,0,12,13,1,0,0,1,0,0,0
3109,440.0,223.0,224.0,20.952380952380953,4.259090909090909,21.0,72.0,197.0,102,28,52,88,14,18,32,19,2,1,20,31,0,0,0,0,0,0,0
3110,213.0,123.0,116.0,17.75,4.741784037558685,12.0,56.0,87.0,55,20,16,46,7,8,19,4,1,0,11,21,0,0,0,0,0,0,0
3111,320.0,177.0,158.0,20.0,4.290625,16.0,48.0,130.0,78,18,17,52,11,10,48,3,0,0,15,11,1,0,0,0,0,0,0
3112,235.0,147.0,113.0,19.583333333333332,4.851063829787234,12.0,68.0,86.0,43,22,17,54,9,21,18,3,1,0,11,12,0,0,0,0,0,0,0
3113,266.0,140.0,132.0,16.625,4.406015037593985,16.0,50.0,106.0,50,11,33,70,10,15,24,3,1,0,15,1,0,0,0,0,0,0,0
3114,512.0,264.0,236.0,18.962962962962962,4.44140625,27.0,81.0,199.0,98,37,36,111,28,40,54,15,1,0,26,33,2,0,0,1,1,2,0
3115,395.0,154.0,172.0,28.214285714285715,4.30126582278481,14.0,58.0,171.0,85,22,25,73,15,24,47,3,0,0,13,10,1,0,0,0,0,0,0
3116,252.0,137.0,119.0,16.8,4.246031746031746,15.0,42.0,114.0,67,15,24,56,18,3,25,1,0,0,14,11,0,0,0,0,0,0,0
3117,311.0,144.0,122.0,20.733333333333334,4.192926045016077,15.0,50.0,141.0,67,16,16,55,11,14,38,4,0,0,14,13,0,0,0,0,0,0,0
3118,148.0,86.0,64.0,16.444444444444443,4.033783783783784,9.0,20.0,71.0,32,6,7,28,5,7,22,2,0,0,8,1,0,0,0,0,0,0,0
3119,506.0,249.0,242.0,19.46153846153846,4.861660079051384,26.0,126.0,187.0,107,30,29,100,19,39,57,1,4,0,25,16,1,0,0,2,0,1,0
3120,407.0,199.0,211.0,16.958333333333332,4.663390663390663,24.0,88.0,152.0,80,44,39,80,11,29,31,17,4,0,23,8,1,0,0,0,0,0,0
3121,405.0,224.0,208.0,23.823529411764707,4.750617283950617,17.0,105.0,150.0,90,25,40,88,14,15,41,13,1,0,16,29,0,0,0,0,1,1,0
3122,409.0,221.0,193.0,25.5625,4.3667481662591685,16.0,68.0,170.0,96,29,23,72,17,25,53,17,0,0,15,21,5,0,0,0,0,0,0
3123,269.0,140.0,116.0,17.933333333333334,4.62453531598513,15.0,67.0,114.0,53,26,14,52,8,11,35,6,1,0,14,11,0,0,0,0,0,0,0
3124,350.0,176.0,157.0,15.217391304347826,4.188571428571429,23.0,53.0,150.0,61,16,45,85,18,28,37,4,2,0,22,15,3,0,0,0,0,0,0
3125,648.0,241.0,312.0,21.6,4.287037037037037,30.0,81.0,241.0,138,41,34,132,34,56,58,5,3,0,29,6,1,1,0,0,0,1,0
3126,483.0,263.0,251.0,24.15,4.716356107660456,20.0,114.0,190.0,124,41,22,94,38,32,47,8,2,0,19,23,3,0,0,0,0,0,0
3127,409.0,193.0,191.0,17.782608695652176,4.334963325183374,23.0,78.0,170.0,86,30,39,71,9,28,41,6,0,0,22,19,1,0,0,0,0,0,0
3128,391.0,189.0,194.0,16.291666666666668,4.462915601023018,24.0,71.0,145.0,73,32,46,81,14,35,40,16,0,0,23,16,1,0,0,0,0,1,0
3129,921.0,358.0,409.0,34.111111111111114,4.328990228013029,27.0,146.0,403.0,158,38,107,203,45,65,102,7,7,4,26,56,13,0,0,1,0,0,0
3130,454.0,215.0,253.0,23.894736842105264,4.825991189427313,19.0,119.0,173.0,122,27,15,73,22,31,48,14,1,0,18,8,0,0,0,0,0,0,0
3131,286.0,165.0,131.0,23.833333333333332,4.56993006993007,12.0,62.0,115.0,56,17,20,61,13,28,29,1,1,0,11,25,1,0,0,0,0,0,0
3132,377.0,181.0,183.0,17.136363636363637,4.814323607427056,22.0,69.0,155.0,71,31,33,66,15,28,33,63,1,1,21,11,2,0,0,0,0,2,0
3133,441.0,220.0,222.0,16.96153846153846,4.480725623582766,26.0,80.0,164.0,90,27,25,101,12,19,47,6,1,0,25,7,1,0,0,0,0,0,0
3134,469.0,214.0,219.0,18.03846153846154,4.311300639658849,26.0,80.0,197.0,88,29,34,107,17,33,60,5,0,0,25,11,0,0,0,0,0,0,0
3135,290.0,178.0,136.0,29.0,4.158620689655172,10.0,38.0,127.0,56,16,29,60,9,15,32,2,1,0,9,32,4,0,0,1,0,0,0
3136,419.0,165.0,189.0,19.952380952380953,4.2673031026252985,21.0,60.0,165.0,68,25,43,114,17,25,24,5,0,0,20,18,3,1,0,0,0,0,0
3137,320.0,187.0,161.0,14.545454545454545,4.64375,22.0,64.0,132.0,78,27,17,60,17,25,41,1,0,0,21,15,2,0,0,0,0,1,0
3138,329.0,181.0,157.0,18.27777777777778,4.513677811550152,18.0,66.0,141.0,70,24,24,73,6,17,40,2,0,0,17,18,0,0,0,0,0,1,0
3139,356.0,196.0,185.0,20.941176470588236,4.067415730337078,17.0,46.0,140.0,81,19,43,76,15,21,23,1,1,0,16,3,2,7,0,0,0,0,0
3140,408.0,158.0,198.0,29.142857142857142,4.536764705882353,14.0,65.0,135.0,88,30,35,91,10,29,37,0,1,0,13,19,0,0,0,0,0,0,0
3141,441.0,180.0,199.0,15.206896551724139,4.297052154195011,29.0,72.0,183.0,82,34,38,106,22,19,32,11,0,0,28,7,0,0,1,0,0,0,0
3142,464.0,216.0,214.0,29.0,4.385775862068965,16.0,72.0,174.0,80,30,56,97,28,47,32,4,0,0,15,19,0,0,0,0,0,0,0
3143,341.0,148.0,139.0,24.357142857142858,4.381231671554252,14.0,59.0,141.0,65,20,40,81,16,15,22,13,0,0,13,14,0,0,0,0,0,0,0
3144,294.0,174.0,150.0,17.294117647058822,4.857142857142857,17.0,91.0,125.0,55,20,25,68,14,18,23,17,0,0,16,16,0,0,0,0,0,1,0
3145,539.0,219.0,292.0,15.852941176470589,4.385899814471243,34.0,101.0,209.0,125,37,28,112,15,26,80,7,0,0,33,9,0,0,0,2,0,0,0
3146,210.0,97.0,91.0,21.0,4.252380952380952,10.0,32.0,84.0,36,16,28,51,7,14,20,1,2,0,9,0,2,0,0,0,0,0,0
3147,95.0,55.0,47.0,15.833333333333334,4.2105263157894735,6.0,11.0,40.0,0,0,1,3,0,0,0,89,0,0,5,0,0,0,0,0,0,0,0
3148,193.0,93.0,75.0,19.3,4.357512953367876,10.0,35.0,86.0,45,10,25,33,6,10,17,0,0,0,9,6,0,0,0,0,0,0,0
3149,419.0,195.0,181.0,24.647058823529413,4.233890214797136,17.0,59.0,166.0,98,18,52,79,21,5,47,3,3,0,16,9,0,0,2,0,0,2,0
3150,571.0,299.0,308.0,21.14814814814815,4.583187390542907,27.0,110.0,227.0,139,42,21,111,34,23,66,10,7,0,26,18,1,0,0,0,0,0,0
3151,371.0,190.0,183.0,17.666666666666668,4.6738544474393535,21.0,78.0,142.0,93,17,25,82,16,15,46,7,3,0,20,23,1,0,0,0,0,1,0
3152,316.0,160.0,151.0,18.58823529411765,4.686708860759493,17.0,76.0,126.0,68,32,27,63,12,20,27,5,2,0,16,9,1,0,0,0,0,0,0
3153,725.0,312.0,360.0,18.58974358974359,4.4206896551724135,39.0,132.0,283.0,168,48,71,144,23,44,74,19,3,0,38,13,1,0,0,0,0,4,0
3154,188.0,106.0,83.0,26.857142857142858,4.531914893617022,7.0,45.0,84.0,33,20,12,40,9,14,16,3,2,0,6,2,1,1,0,0,0,0,0
3155,194.0,107.0,85.0,21.555555555555557,4.324742268041237,9.0,30.0,79.0,34,16,18,41,11,9,14,6,0,0,8,0,0,0,0,0,0,1,0
3156,300.0,153.0,141.0,18.75,4.343333333333334,16.0,54.0,127.0,65,18,26,51,18,18,37,6,0,0,15,6,0,0,0,0,0,0,0
3157,473.0,244.0,220.0,16.310344827586206,4.471458773784355,29.0,91.0,190.0,103,34,25,99,22,23,54,4,0,0,28,16,0,0,0,0,0,0,0
3158,181.0,104.0,83.0,20.11111111111111,4.265193370165746,9.0,30.0,74.0,38,15,15,38,11,13,13,2,1,0,8,4,0,0,0,0,0,0,0
3159,178.0,105.0,76.0,19.77777777777778,4.084269662921348,9.0,24.0,82.0,26,8,28,31,13,13,10,7,1,0,8,3,1,0,0,0,0,0,0
3160,420.0,215.0,190.0,17.5,4.066666666666666,24.0,48.0,178.0,64,23,57,100,14,27,31,2,6,0,23,12,6,0,0,0,0,0,0
3161,380.0,196.0,216.0,19.0,4.726315789473684,20.0,97.0,127.0,88,18,37,98,9,22,24,4,3,1,19,18,5,0,0,0,0,0,0
3162,434.0,193.0,219.0,13.5625,4.7626728110599075,32.0,102.0,168.0,111,23,25,79,14,19,57,13,3,0,31,15,0,0,0,0,0,0,3
3163,357.0,211.0,181.0,18.789473684210527,4.624649859943977,19.0,78.0,138.0,85,25,39,69,22,11,36,3,2,1,18,17,3,0,0,0,0,0,0
3164,286.0,168.0,139.0,22.0,4.181818181818182,13.0,40.0,117.0,65,18,13,62,15,17,24,4,0,0,12,7,1,0,0,0,0,0,0
3165,270.0,143.0,123.0,19.285714285714285,4.3,14.0,43.0,112.0,37,21,27,67,5,15,24,19,2,0,13,11,1,0,0,0,0,0,0
3166,487.0,220.0,248.0,24.35,4.747433264887063,20.0,116.0,171.0,103,28,35,116,15,32,41,5,2,0,19,23,0,0,0,0,0,0,0
3167,234.0,87.0,97.0,11.7,4.260683760683761,20.0,26.0,86.0,44,11,12,56,2,10,34,1,2,0,19,0,0,0,0,0,0,0,0
3168,301.0,188.0,148.0,16.72222222222222,4.591362126245847,18.0,63.0,111.0,63,28,24,55,6,24,24,5,1,0,17,22,1,0,1,0,0,4,0
3169,366.0,212.0,184.0,19.263157894736842,4.8743169398907105,19.0,105.0,136.0,84,35,20,64,15,26,33,18,1,1,18,20,1,0,0,0,0,0,0
3170,351.0,138.0,162.0,13.0,3.8176638176638176,27.0,27.0,162.0,50,28,60,80,8,12,27,29,3,0,26,3,1,0,0,0,0,2,0
3171,544.0,299.0,279.0,14.702702702702704,4.601102941176471,37.0,113.0,208.0,133,35,34,108,24,28,60,17,1,0,36,20,1,0,0,0,0,0,0
3172,565.0,271.0,273.0,26.904761904761905,4.591150442477876,21.0,113.0,220.0,113,38,36,120,30,46,54,39,3,0,20,28,3,0,0,0,0,0,0
3173,488.0,217.0,224.0,18.76923076923077,4.182377049180328,26.0,75.0,222.0,93,32,42,90,17,30,57,40,1,1,25,3,2,0,0,0,0,0,0
3174,275.0,154.0,140.0,30.555555555555557,4.170909090909091,9.0,40.0,114.0,55,21,36,66,15,12,14,1,3,0,8,19,3,0,0,0,0,0,0
3175,596.0,256.0,282.0,22.074074074074073,4.49496644295302,27.0,110.0,242.0,110,51,54,119,24,28,60,29,1,0,26,40,4,0,0,0,0,0,0
3176,526.0,245.0,235.0,21.916666666666668,4.442965779467681,24.0,88.0,205.0,101,26,54,108,24,33,56,11,1,0,23,19,0,0,0,0,0,0,0
3177,171.0,98.0,85.0,34.2,3.807017543859649,5.0,10.0,84.0,45,12,8,39,11,3,15,1,1,0,4,1,0,0,0,0,1,0,0
3178,324.0,151.0,149.0,18.0,4.435185185185185,18.0,57.0,127.0,48,11,37,83,11,21,33,6,0,0,17,25,1,0,0,0,0,0,0
3179,383.0,177.0,166.0,15.958333333333334,4.198433420365535,24.0,65.0,167.0,68,30,31,86,16,22,35,5,3,2,23,17,2,0,1,0,0,0,0
3180,660.0,303.0,309.0,18.857142857142858,4.343939393939394,35.0,121.0,313.0,125,41,78,140,27,49,52,20,4,0,34,53,2,1,0,0,1,1,0
3181,594.0,310.0,289.0,18.5625,4.515151515151516,32.0,110.0,221.0,129,33,51,113,25,42,71,7,1,1,31,35,1,0,0,1,0,6,0
3182,170.0,120.0,98.0,10.625,4.776470588235294,16.0,34.0,50.0,46,18,12,25,3,7,11,15,1,0,15,9,0,0,0,0,0,0,0
3183,326.0,182.0,177.0,20.375,4.696319018404908,16.0,73.0,116.0,77,17,22,68,15,16,29,12,4,0,15,14,3,0,0,0,0,0,0
3184,377.0,185.0,188.0,19.842105263157894,4.644562334217507,19.0,74.0,127.0,80,29,36,85,15,26,26,6,0,0,18,11,0,0,0,0,0,0,0
3185,354.0,163.0,155.0,22.125,4.3192090395480225,16.0,72.0,160.0,77,24,42,59,12,15,48,13,2,0,15,4,2,0,0,0,0,2,0
3186,300.0,115.0,136.0,23.076923076923077,4.07,13.0,21.0,109.0,50,19,24,58,15,29,37,2,10,0,12,4,0,0,0,0,0,0,0
3187,284.0,173.0,134.0,17.75,4.440140845070423,16.0,64.0,124.0,56,15,24,65,11,20,30,3,1,0,15,3,1,0,0,0,0,0,0
3188,403.0,187.0,180.0,31.0,4.163771712158809,13.0,47.0,158.0,73,20,37,78,14,30,32,12,0,0,12,29,1,0,0,0,0,2,0
3189,530.0,228.0,252.0,16.060606060606062,4.513207547169811,33.0,104.0,206.0,108,25,51,122,17,42,44,6,2,0,32,21,0,0,0,0,0,0,0
3190,366.0,184.0,176.0,16.636363636363637,4.259562841530054,22.0,44.0,147.0,67,34,34,75,11,22,33,5,1,0,21,17,6,0,0,0,0,0,0
3191,593.0,260.0,284.0,17.441176470588236,4.249578414839798,34.0,103.0,263.0,99,32,86,154,35,39,37,10,1,0,33,10,3,0,0,0,0,0,0
3192,192.0,113.0,86.0,16.0,4.276041666666667,12.0,37.0,86.0,30,18,16,51,6,12,18,5,0,0,11,2,0,0,0,0,0,0,0
3193,379.0,170.0,184.0,18.95,4.643799472295514,20.0,76.0,143.0,82,30,16,79,24,32,28,4,1,1,19,8,0,0,0,1,0,0,0
3194,435.0,179.0,201.0,31.071428571428573,4.1563218390804595,14.0,63.0,192.0,70,38,42,81,28,40,33,7,6,0,13,15,0,0,0,0,0,0,0
3195,307.0,182.0,155.0,19.1875,4.827361563517916,16.0,85.0,111.0,57,24,42,69,8,16,19,7,2,0,15,22,4,0,0,0,0,1,0
3196,564.0,250.0,249.0,28.2,4.152482269503546,20.0,75.0,249.0,114,27,58,119,29,29,55,13,3,1,19,31,0,0,0,0,0,0,0
3197,229.0,123.0,108.0,16.357142857142858,4.580786026200873,14.0,45.0,84.0,48,16,24,43,9,14,18,2,0,0,13,10,1,0,0,0,0,0,0
3198,238.0,146.0,110.0,21.636363636363637,4.147058823529412,11.0,29.0,105.0,49,24,23,40,17,16,22,6,0,0,10,1,0,0,0,0,0,0,0
3199,348.0,196.0,176.0,15.818181818181818,4.431034482758621,22.0,59.0,135.0,74,28,36,69,15,27,28,6,1,0,21,18,2,0,0,1,0,0,0
3200,582.0,254.0,260.0,27.714285714285715,4.393470790378007,21.0,106.0,243.0,107,41,45,131,20,31,69,15,0,0,20,10,2,1,0,0,0,0,0
3201,331.0,131.0,163.0,15.045454545454545,4.664652567975831,22.0,76.0,136.0,83,29,32,72,17,10,28,12,0,0,21,20,0,0,0,0,0,0,0
3202,557.0,242.0,263.0,14.657894736842104,4.3985637342908435,38.0,106.0,228.0,115,42,37,112,14,30,72,24,2,2,37,20,0,0,0,1,0,1,0
3203,366.0,183.0,181.0,13.071428571428571,4.639344262295082,28.0,78.0,130.0,78,24,28,94,12,18,23,4,0,0,27,11,0,0,0,0,0,0,0
3204,345.0,208.0,189.0,21.5625,4.944927536231884,16.0,99.0,126.0,82,36,20,61,15,16,37,30,2,0,15,11,0,3,0,4,0,1,0
3205,312.0,177.0,157.0,19.5,4.42948717948718,16.0,60.0,132.0,69,22,17,63,16,17,37,2,2,0,15,12,0,0,0,0,0,0,0
3206,948.0,232.0,388.0,24.307692307692307,4.224683544303797,39.0,121.0,368.0,147,36,121,219,39,80,66,3,1,1,38,65,5,0,0,0,0,2,0
3207,285.0,178.0,152.0,15.0,4.564912280701755,19.0,59.0,114.0,79,16,11,59,13,17,33,7,1,1,18,25,0,0,0,0,0,1,0
3208,387.0,199.0,208.0,20.36842105263158,4.741602067183463,19.0,93.0,132.0,88,16,38,78,23,27,27,3,5,0,18,14,1,0,0,0,0,1,0
3209,226.0,114.0,99.0,28.25,4.088495575221239,8.0,23.0,88.0,32,13,26,56,4,11,15,2,2,0,7,0,0,0,0,0,0,0,0
3210,430.0,206.0,214.0,13.4375,4.71860465116279,32.0,89.0,161.0,76,37,44,95,25,23,18,36,0,0,31,18,1,0,0,0,0,0,2
3211,297.0,176.0,138.0,21.214285714285715,4.286195286195286,14.0,51.0,134.0,51,20,28,58,15,28,28,4,4,0,13,6,2,0,0,0,0,0,0
3212,667.0,250.0,327.0,17.102564102564102,4.430284857571214,39.0,91.0,236.0,135,35,57,148,17,45,47,2,5,0,38,30,5,0,0,0,0,0,0
3213,466.0,205.0,209.0,17.25925925925926,4.1781115879828326,27.0,60.0,180.0,68,16,73,114,21,37,40,6,0,1,26,11,2,0,0,0,0,0,0
3214,656.0,347.0,348.0,27.333333333333332,4.899390243902439,24.0,155.0,248.0,159,63,27,129,29,33,59,12,3,0,23,45,3,0,1,4,0,3,0
3215,183.0,103.0,79.0,22.875,4.590163934426229,8.0,48.0,80.0,33,20,14,35,8,17,14,1,2,0,7,6,1,0,0,0,0,0,0
3216,522.0,240.0,261.0,30.705882352941178,4.436781609195402,17.0,92.0,204.0,119,25,33,113,23,30,55,9,0,0,16,23,1,0,0,2,0,0,0
3217,629.0,300.0,313.0,22.464285714285715,4.610492845786964,28.0,127.0,236.0,126,36,41,120,31,47,71,5,1,0,27,41,1,0,0,0,0,0,0
3218,313.0,168.0,151.0,22.357142857142858,4.523961661341853,14.0,72.0,122.0,63,26,23,66,13,17,29,10,2,0,13,19,1,0,0,0,0,0,0
3219,679.0,282.0,324.0,18.35135135135135,4.888070692194404,37.0,176.0,270.0,149,61,37,125,30,26,76,35,3,1,36,54,1,0,2,0,0,0,0
3220,464.0,191.0,199.0,17.846153846153847,4.133620689655173,26.0,59.0,184.0,80,30,61,113,14,40,46,9,3,0,25,7,1,0,0,0,1,5,0
3221,639.0,304.0,305.0,19.96875,4.178403755868545,32.0,90.0,281.0,117,25,85,136,39,50,52,57,1,1,31,21,2,0,0,0,0,0,0
3222,162.0,91.0,67.0,23.142857142857142,4.296296296296297,7.0,27.0,64.0,38,7,22,35,6,10,8,0,0,1,6,7,1,0,0,0,0,0,0
3223,320.0,146.0,157.0,14.545454545454545,4.528125,22.0,61.0,139.0,93,17,19,49,25,21,33,0,1,0,21,14,1,0,0,0,0,0,0
3224,439.0,230.0,210.0,24.38888888888889,4.421412300683372,18.0,88.0,190.0,95,33,42,77,24,26,32,9,0,0,17,14,4,0,0,0,0,0,0
3225,241.0,130.0,112.0,18.53846153846154,4.381742738589212,13.0,45.0,93.0,41,14,22,56,9,18,24,6,1,0,12,10,0,0,0,0,0,1,0
3226,339.0,168.0,154.0,18.833333333333332,4.3097345132743365,18.0,56.0,143.0,56,22,34,90,21,22,21,7,2,0,17,1,0,0,0,0,0,0,0
3227,451.0,191.0,216.0,22.55,4.201773835920178,20.0,56.0,169.0,97,34,36,78,15,39,53,6,0,0,19,10,0,0,0,0,0,0,0
3228,684.0,265.0,305.0,19.542857142857144,4.559941520467836,35.0,133.0,261.0,151,39,29,140,22,40,87,15,1,0,34,21,1,0,0,0,0,0,0
3229,410.0,222.0,178.0,34.166666666666664,4.302439024390244,12.0,60.0,162.0,82,28,27,81,10,21,48,14,2,0,11,7,1,0,0,0,0,0,0
3230,118.0,71.0,47.0,29.5,3.9661016949152543,4.0,10.0,53.0,22,4,8,22,9,5,12,5,0,0,3,2,0,0,0,0,0,0,0
3231,753.0,337.0,360.0,15.06,4.200531208499336,50.0,98.0,322.0,139,37,107,169,12,41,69,35,1,1,49,19,2,1,0,0,0,0,0
3232,193.0,116.0,93.0,19.3,4.512953367875648,10.0,38.0,78.0,49,12,26,41,5,11,11,0,0,0,9,17,1,0,0,0,0,0,0
3233,351.0,182.0,165.0,16.714285714285715,4.467236467236467,21.0,74.0,141.0,76,19,19,74,11,23,33,2,3,0,20,8,0,0,0,0,0,0,0
3234,318.0,175.0,154.0,19.875,4.59748427672956,16.0,69.0,120.0,66,22,25,68,12,11,27,5,0,0,15,9,2,0,0,0,0,0,0
3235,643.0,280.0,330.0,18.91176470588235,4.502332814930016,34.0,112.0,231.0,117,49,65,126,27,50,55,39,1,0,33,32,1,0,0,0,0,0,0
3236,516.0,255.0,245.0,16.125,4.515503875968992,32.0,91.0,197.0,106,41,22,100,16,37,47,21,0,0,31,25,2,0,0,0,0,0,0
3237,93.0,62.0,40.0,18.6,4.225806451612903,5.0,16.0,41.0,17,4,14,23,3,5,2,0,0,0,4,0,0,0,0,0,0,0,0
3238,248.0,136.0,122.0,20.666666666666668,4.520161290322581,12.0,42.0,85.0,51,16,17,63,6,19,26,2,0,0,11,4,0,0,0,1,0,0,0
3239,505.0,196.0,230.0,26.57894736842105,4.0594059405940595,19.0,66.0,232.0,88,44,70,99,28,22,42,1,1,1,18,8,1,0,0,0,0,0,0
3240,255.0,138.0,116.0,15.0,4.184313725490196,17.0,26.0,93.0,46,14,22,60,7,22,27,5,0,0,16,5,1,0,0,0,0,0,0
3241,40.0,31.0,20.0,13.333333333333334,4.275,3.0,3.0,12.0,9,3,3,10,1,3,3,0,0,0,2,0,0,0,0,0,0,0,0
3242,387.0,200.0,169.0,19.35,4.322997416020672,20.0,72.0,173.0,71,25,45,84,21,25,37,7,0,1,19,21,3,0,0,1,0,0,0
3243,641.0,305.0,303.0,30.523809523809526,4.396255850234009,21.0,111.0,258.0,123,50,64,134,28,38,59,14,0,2,20,23,5,2,0,0,0,0,0
3244,136.0,85.0,72.0,12.363636363636363,4.529411764705882,11.0,22.0,41.0,35,7,11,30,4,6,13,3,0,0,10,1,0,0,0,0,0,0,0
3245,67.0,50.0,33.0,16.75,4.014925373134329,4.0,9.0,31.0,10,6,9,16,2,8,4,0,0,0,3,0,0,0,0,0,0,0,0
3246,270.0,146.0,114.0,19.285714285714285,4.022222222222222,14.0,38.0,134.0,41,19,35,60,8,17,24,6,0,0,13,7,0,1,0,0,0,0,0
3247,540.0,242.0,237.0,20.76923076923077,4.2407407407407405,26.0,83.0,224.0,85,31,85,126,29,38,33,3,1,1,25,10,2,0,0,0,0,0,0
3248,392.0,186.0,196.0,21.77777777777778,4.107142857142857,18.0,48.0,190.0,81,28,49,82,13,14,35,16,5,1,17,13,0,0,0,0,0,0,0
3249,652.0,310.0,304.0,19.757575757575758,4.406441717791411,33.0,119.0,287.0,128,38,58,132,21,43,74,19,2,1,32,10,3,0,1,1,0,2,0
3250,113.0,63.0,60.0,9.416666666666666,4.513274336283186,12.0,16.0,30.0,26,4,7,27,5,9,19,0,2,0,11,1,0,0,0,0,0,0,0
3251,284.0,140.0,134.0,28.4,4.207746478873239,10.0,36.0,120.0,46,16,30,65,8,20,30,2,0,1,9,7,5,0,0,0,0,0,0
3252,394.0,190.0,184.0,20.736842105263158,4.48984771573604,19.0,70.0,139.0,94,16,24,83,15,22,46,1,0,0,18,24,3,0,0,0,0,0,0
3253,463.0,211.0,223.0,19.291666666666668,4.336933045356371,24.0,80.0,179.0,86,28,45,106,19,31,49,7,1,1,23,21,2,0,0,0,0,1,0
3254,503.0,277.0,253.0,27.944444444444443,4.78727634194831,18.0,112.0,200.0,116,31,39,83,32,30,54,51,2,0,17,37,5,1,1,0,0,5,0
3255,510.0,212.0,217.0,21.25,4.280392156862745,24.0,92.0,222.0,83,35,82,109,18,57,37,1,0,0,23,23,2,0,0,0,0,0,0
3256,247.0,154.0,123.0,19.0,4.230769230769231,13.0,42.0,106.0,51,14,23,53,10,22,17,3,0,0,12,5,0,0,0,0,0,0,0
3257,94.0,62.0,60.0,13.428571428571429,3.8617021276595747,7.0,15.0,45.0,25,10,8,17,3,3,13,3,0,0,6,1,0,0,0,0,0,0,0
3258,621.0,285.0,270.0,28.227272727272727,4.222222222222222,22.0,109.0,272.0,141,41,45,122,26,44,62,14,0,0,21,18,1,0,1,0,0,0,0
3259,111.0,82.0,57.0,10.090909090909092,4.063063063063063,11.0,11.0,43.0,20,5,12,29,3,8,7,1,0,0,10,5,0,0,1,0,0,0,0
3260,482.0,269.0,243.0,20.083333333333332,4.365145228215767,24.0,85.0,194.0,91,24,38,105,24,33,43,49,1,0,23,24,0,0,0,1,0,0,0
3261,573.0,236.0,255.0,20.464285714285715,4.429319371727749,28.0,103.0,226.0,105,29,32,144,29,32,67,10,1,0,27,36,3,0,0,0,0,1,0
3262,325.0,183.0,166.0,16.25,4.28923076923077,20.0,39.0,119.0,56,16,30,75,18,10,34,11,0,0,19,6,3,0,0,0,0,0,0
3263,570.0,269.0,263.0,21.923076923076923,4.375438596491228,26.0,98.0,247.0,103,37,43,122,20,27,53,18,4,0,25,17,8,0,0,0,0,4,0
3264,161.0,102.0,66.0,32.2,4.173913043478261,5.0,30.0,71.0,32,7,19,27,8,11,18,1,1,0,4,1,0,0,0,0,0,0,0
