Kincaid,ARI,Coleman_Liau,LIX,Flesch_Reading_Ease,Gunning_Fog,SMOG,RIX,Dale_Chall,characters_word,syll_word,wordtypes,words_sentence,words,sentences,sentences_paragraph,complex_words,type_token_ratio,characters,syllables,paragraphs,long_words,complex_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization
7.5,7.2,7.88,32.86,65.93,7.3,10.3,2.19,6.91,3.985576923076923,1.2572115384615385,178.0,15.407407407407407,416.0,27.0,27.0,43.0,0.8653846153846154,1658.0,523.0,1.0,56.0,6.91,18,4,21,50,41,47
11.9,12.6,8.65,44.78,54.46,11.85,11.5,4.33,7.4,3.9930394431554523,1.28538283062645,177.0,28.733333333333334,431.0,15.0,15.0,49.0,0.8723897911832946,1721.0,554.0,1.0,65.0,7.4,23,10,9,25,49,37
11.5,11.6,12.46,50.65,39.23,10.78,13.2,4.79,9.17,4.6214574898785425,1.4979757085020242,243.0,17.642857142857142,494.0,28.0,28.0,104.0,0.854251012145749,2283.0,740.0,1.0,133.0,9.17,18,3,15,23,50,84
7.9,7.7,8.05,35.62,64.91,7.68,10.8,2.74,6.69,4.091145833333333,1.375,161.0,19.2,384.0,20.0,20.0,35.0,0.8880208333333334,1571.0,528.0,1.0,63.0,6.69,15,0,18,23,37,49
7.2,6.0,5.62,30.82,71.95,8.0,10.0,2.08,6.76,3.725321888412017,1.2274678111587982,126.0,17.923076923076923,233.0,13.0,13.0,22.0,0.9055793991416309,868.0,286.0,1.0,28.0,6.76,14,4,13,24,20,20
10.3,10.8,7.61,41.11,64.14,11.42,11.9,3.94,7.1,4.068281938325991,1.341409691629956,203.0,25.22222222222222,454.0,18.0,18.0,49.0,0.947136563876652,1847.0,609.0,1.0,70.0,7.1,22,9,24,45,47,49
10.5,10.5,7.95,44.08,58.11,10.18,12.6,4.0,6.74,3.952830188679245,1.2955974842767295,131.0,24.46153846153846,318.0,13.0,13.0,27.0,0.8773584905660378,1257.0,412.0,1.0,50.0,6.74,27,8,13,30,40,33
11.4,12.0,9.92,41.75,50.26,11.98,13.2,4.05,7.89,4.151709401709402,1.356837606837607,218.0,24.63157894736842,468.0,19.0,19.0,71.0,0.8504273504273504,1943.0,635.0,1.0,77.0,7.89,29,7,25,35,41,51
9.0,9.5,7.72,38.39,67.49,10.07,11.9,3.5,6.49,4.132147395171537,1.3341804320203303,298.0,21.86111111111111,787.0,36.0,36.0,68.0,0.9428208386277002,3252.0,1050.0,1.0,126.0,6.49,59,24,31,77,87,65
8.1,8.2,7.02,35.58,69.62,8.93,9.9,2.79,7.08,3.800395256916996,1.2114624505928853,235.0,21.083333333333332,506.0,24.0,24.0,55.0,0.8774703557312253,1923.0,613.0,1.0,69.0,7.08,24,12,20,55,64,36
5.1,6.0,6.31,28.55,82.85,7.02,9.4,1.85,6.18,3.6886363636363635,1.1227272727272728,197.0,16.296296296296298,440.0,27.0,27.0,30.0,0.8477272727272728,1623.0,494.0,1.0,50.0,6.18,37,12,12,37,42,36
8.2,8.4,7.2,38.22,69.52,8.33,11.1,3.0,6.06,3.876056338028169,1.2647887323943663,125.0,20.88235294117647,355.0,17.0,17.0,22.0,0.8901408450704226,1376.0,449.0,1.0,52.0,6.06,33,15,15,44,36,33
7.1,8.2,9.61,39.13,66.84,7.03,10.5,3.12,6.86,4.349896480331263,1.3436853002070392,218.0,14.636363636363637,483.0,33.0,33.0,57.0,0.8840579710144928,2101.0,649.0,1.0,103.0,6.86,22,8,17,40,52,69
6.6,7.6,7.94,33.05,73.68,8.13,9.9,2.26,7.69,3.987460815047022,1.2476489028213167,182.0,17.72222222222222,319.0,18.0,18.0,41.0,0.8620689655172413,1272.0,398.0,1.0,43.0,7.69,11,3,8,24,35,30
6.5,7.0,7.47,35.71,73.78,7.7,10.6,2.82,6.15,3.9685185185185183,1.2666666666666666,207.0,15.428571428571429,540.0,35.0,35.0,45.0,0.8777777777777778,2143.0,684.0,1.0,93.0,6.15,35,10,21,65,51,61
6.1,5.9,5.45,29.39,80.21,8.53,10.2,1.97,6.25,3.714028776978417,1.20863309352518,220.0,17.93548387096774,556.0,31.0,31.0,41.0,0.9136690647482014,2065.0,672.0,1.0,61.0,6.25,61,24,22,61,55,36
9.4,9.5,8.47,41.04,60.85,9.8,11.8,3.85,7.3,4.064798598949212,1.3099824868651488,240.0,21.96153846153846,571.0,26.0,26.0,64.0,0.8896672504378283,2321.0,748.0,1.0,104.0,7.3,32,11,18,55,57,63
6.1,5.9,5.68,30.57,80.41,7.77,9.4,2.19,6.67,3.7777777777777777,1.2303523035230353,182.0,17.571428571428573,369.0,21.0,21.0,33.0,0.9214092140921409,1394.0,454.0,1.0,46.0,6.67,32,6,13,34,26,29
6.0,5.5,6.02,29.61,75.3,6.85,9.1,1.73,5.84,3.6673267326732675,1.1366336633663365,190.0,14.852941176470589,505.0,34.0,34.0,35.0,0.8415841584158416,1852.0,574.0,1.0,57.0,5.84,36,14,16,66,51,25
9.1,8.3,8.52,42.13,56.35,10.07,12.2,3.67,8.25,4.030418250950571,1.361216730038023,139.0,18.785714285714285,263.0,14.0,14.0,42.0,0.8517110266159695,1060.0,358.0,1.0,55.0,8.25,5,1,8,25,24,38
9.3,9.4,6.79,37.73,66.67,10.19,10.7,2.94,6.77,3.8522427440633247,1.237467018469657,175.0,23.6875,379.0,16.0,16.0,35.0,0.9050131926121372,1460.0,469.0,1.0,46.0,6.77,20,14,19,34,51,26
7.6,8.6,8.35,32.92,71.14,9.57,9.9,2.41,8.41,4.16403785488959,1.3123028391167193,192.0,17.61111111111111,317.0,18.0,18.0,51.0,0.9116719242902208,1320.0,416.0,1.0,40.0,8.41,8,0,19,23,42,22
14.2,16.8,9.12,52.43,53.89,14.62,13.3,5.8,7.83,4.293457943925234,1.3457943925233644,214.0,38.214285714285715,535.0,14.0,14.0,50.0,0.9532710280373832,2297.0,720.0,1.0,86.0,7.83,51,19,19,36,69,56
7.1,7.6,7.54,33.45,72.26,7.95,10.4,2.58,6.67,3.927325581395349,1.2645348837209303,162.0,18.105263157894736,344.0,19.0,19.0,33.0,0.877906976744186,1351.0,435.0,1.0,49.0,6.67,22,8,14,25,18,36
8.6,8.8,8.12,37.4,62.98,8.93,10.7,3.06,6.8,3.860058309037901,1.2040816326530612,161.0,20.176470588235293,343.0,17.0,17.0,33.0,0.8279883381924198,1324.0,413.0,1.0,52.0,6.8,19,9,20,32,28,33
8.0,8.2,6.9,34.91,70.13,8.84,10.6,2.57,6.47,3.7639751552795033,1.1925465838509317,200.0,21.0,483.0,23.0,23.0,36.0,0.8571428571428571,1818.0,576.0,1.0,59.0,6.47,50,18,19,50,35,30
6.5,5.8,5.79,29.92,73.98,6.88,8.1,1.52,6.45,3.6045197740112993,1.152542372881356,161.0,16.857142857142858,354.0,21.0,21.0,31.0,0.844632768361582,1276.0,408.0,1.0,31.0,6.45,28,8,15,38,15,22
6.3,6.2,6.89,33.73,74.39,7.4,10.1,2.5,5.92,3.8881789137380194,1.207667731629393,114.0,15.65,313.0,20.0,20.0,24.0,0.8817891373801917,1217.0,378.0,1.0,50.0,5.92,12,8,17,31,32,37
10.1,9.8,9.1,41.25,53.71,10.36,12.4,3.82,7.21,4.127906976744186,1.3662790697674418,160.0,20.235294117647058,344.0,17.0,17.0,43.0,0.8662790697674418,1420.0,470.0,1.0,63.0,7.21,19,9,13,23,37,41
6.7,6.6,7.99,31.54,67.96,7.41,10.0,2.15,7.06,3.974264705882353,1.2352941176470589,271.0,13.948717948717949,544.0,39.0,39.0,66.0,0.8474264705882353,2162.0,672.0,1.0,84.0,7.06,20,8,15,49,48,49
7.2,7.9,7.89,35.27,72.05,8.09,10.3,2.9,6.3,4.018372703412074,1.2650918635170603,170.0,18.142857142857142,381.0,21.0,21.0,32.0,0.889763779527559,1531.0,482.0,1.0,61.0,6.3,14,3,13,36,40,38
10.4,11.2,11.65,44.03,47.69,9.3,12.9,3.82,7.57,4.3486529318541995,1.3898573692551506,238.0,18.02857142857143,631.0,35.0,35.0,84.0,0.8161648177496038,2744.0,877.0,1.0,128.0,7.57,15,5,18,33,70,72
5.3,3.6,4.74,28.04,77.13,5.37,8.8,1.63,5.97,3.6374269005847952,1.2076023391812865,144.0,12.666666666666666,342.0,27.0,27.0,24.0,0.8801169590643275,1244.0,413.0,1.0,44.0,5.97,21,9,13,36,47,35
6.2,6.0,7.87,33.72,69.18,6.02,9.5,2.41,7.58,4.057416267942584,1.30622009569378,131.0,12.294117647058824,209.0,17.0,17.0,25.0,0.861244019138756,848.0,273.0,1.0,41.0,7.58,8,3,7,8,29,23
8.7,9.3,10.14,40.37,57.47,8.71,11.1,3.27,7.98,4.273469387755102,1.3122448979591836,235.0,16.333333333333332,490.0,30.0,30.0,76.0,0.8448979591836735,2094.0,643.0,1.0,98.0,7.98,30,11,26,35,39,52
8.4,8.9,8.99,38.85,63.7,8.3,10.8,3.05,6.87,4.132124352331606,1.2953367875647668,171.0,18.38095238095238,386.0,21.0,21.0,40.0,0.8730569948186528,1595.0,500.0,1.0,63.0,6.87,25,10,17,12,40,30
8.4,8.1,6.67,33.72,68.91,9.0,10.7,2.47,6.1,3.845771144278607,1.2263681592039801,168.0,22.333333333333332,402.0,18.0,18.0,28.0,0.9079601990049752,1546.0,493.0,1.0,47.0,6.1,27,9,13,52,35,26
5.6,6.9,8.51,33.02,76.32,6.59,9.2,2.33,7.28,4.130530973451328,1.2433628318584071,219.0,12.216216216216216,452.0,37.0,37.0,51.0,0.8694690265486725,1867.0,562.0,1.0,76.0,7.28,25,16,14,31,52,47
9.8,9.4,10.84,42.5,49.21,9.48,12.0,3.81,8.29,4.475806451612903,1.4596774193548387,143.0,15.5,248.0,16.0,16.0,48.0,0.8790322580645161,1110.0,362.0,1.0,61.0,8.29,14,6,5,9,28,34
6.8,6.1,5.97,32.81,73.07,7.81,9.4,2.06,6.83,3.7704918032786887,1.20327868852459,156.0,16.944444444444443,305.0,18.0,18.0,30.0,0.8885245901639345,1150.0,367.0,1.0,37.0,6.83,24,6,11,32,31,20
9.4,9.9,10.26,40.48,55.54,8.92,12.3,3.52,6.99,4.22803738317757,1.3420560747663552,211.0,17.833333333333332,535.0,30.0,30.0,56.0,0.8485981308411215,2262.0,718.0,1.0,102.0,6.99,37,12,14,38,37,69
5.9,7.0,8.4,36.26,75.4,6.44,9.1,2.68,6.29,4.286792452830189,1.3094339622641509,129.0,13.947368421052632,265.0,19.0,19.0,26.0,0.9169811320754717,1136.0,347.0,1.0,51.0,6.29,9,4,17,22,26,21
6.5,6.1,6.49,29.86,73.88,6.65,8.7,1.94,6.43,3.857638888888889,1.2048611111111112,119.0,16.0,288.0,18.0,18.0,24.0,0.8923611111111112,1111.0,347.0,1.0,35.0,6.43,25,12,14,33,23,30
12.0,12.4,8.77,46.09,54.26,11.84,12.6,4.83,7.5,4.219135802469136,1.3611111111111112,173.0,27.0,324.0,12.0,12.0,41.0,0.9351851851851852,1367.0,441.0,1.0,57.0,7.5,25,8,19,23,34,27
7.4,7.8,7.36,34.66,71.55,7.9,10.2,2.52,6.94,3.875283446712018,1.2267573696145124,194.0,19.17391304347826,441.0,23.0,23.0,42.0,0.8662131519274376,1709.0,541.0,1.0,58.0,6.94,36,5,13,23,40,34
9.5,10.0,7.2,39.75,65.96,10.83,11.4,3.6,7.02,3.9300411522633745,1.2592592592592593,210.0,24.3,486.0,20.0,20.0,44.0,0.9094650205761317,1910.0,612.0,1.0,72.0,7.02,22,13,18,35,52,41
6.1,6.8,7.18,30.11,75.0,6.45,9.4,1.96,6.64,3.7903614457831325,1.1710843373493975,186.0,14.310344827586206,415.0,29.0,29.0,42.0,0.8265060240963855,1573.0,486.0,1.0,48.0,6.64,23,7,14,28,36,26
6.8,6.5,6.6,35.58,73.07,7.89,10.4,2.83,6.72,3.9025844930417497,1.2823061630218688,213.0,16.766666666666666,503.0,30.0,30.0,50.0,0.9005964214711729,1963.0,645.0,1.0,85.0,6.72,31,17,14,61,65,53
10.6,11.9,8.19,44.97,63.32,11.72,12.2,4.67,7.38,3.9903381642512077,1.2657004830917875,201.0,27.6,414.0,15.0,15.0,46.0,0.893719806763285,1652.0,524.0,1.0,69.0,7.38,28,9,18,38,42,42
6.7,7.5,7.71,35.91,73.37,6.98,10.1,2.61,5.99,3.941919191919192,1.2424242424242424,160.0,17.217391304347824,396.0,23.0,23.0,27.0,0.8611111111111112,1561.0,492.0,1.0,58.0,5.99,26,7,16,24,39,28
4.4,4.5,5.44,27.63,84.88,6.09,8.6,1.63,6.6,3.63882618510158,1.1264108352144468,197.0,13.84375,443.0,32.0,32.0,40.0,0.8555304740406321,1612.0,499.0,1.0,52.0,6.6,25,10,16,45,36,32
6.8,7.6,9.32,37.68,67.76,8.58,10.8,2.89,7.5,4.284023668639053,1.3550295857988166,261.0,13.702702702702704,507.0,37.0,37.0,73.0,0.8757396449704142,2172.0,687.0,1.0,107.0,7.5,30,10,16,21,46,66
6.8,6.0,5.85,32.46,73.17,7.58,9.8,2.34,6.32,3.745387453874539,1.2343173431734318,207.0,16.9375,542.0,32.0,32.0,46.0,0.8874538745387454,2030.0,669.0,1.0,75.0,6.32,26,12,13,40,63,50
9.4,10.3,9.23,40.59,60.85,9.08,11.7,3.58,7.04,4.099033816425121,1.2705314009661837,197.0,21.789473684210527,414.0,19.0,19.0,41.0,0.8647342995169082,1697.0,526.0,1.0,67.0,7.04,20,9,14,23,38,43
5.2,5.3,5.56,29.23,82.75,6.87,8.3,1.64,6.53,3.661596958174905,1.1349809885931559,232.0,15.93939393939394,526.0,33.0,33.0,40.0,0.8726235741444867,1926.0,597.0,1.0,54.0,6.53,33,13,21,48,57,30
8.0,8.5,8.81,38.85,64.51,8.79,11.2,3.23,7.65,4.14327917282127,1.3161004431314622,291.0,16.925,677.0,40.0,40.0,89.0,0.8729689807976366,2805.0,891.0,1.0,126.0,7.65,35,8,23,35,62,84
5.1,4.9,5.56,24.99,83.05,6.76,9.3,1.38,5.87,3.748283752860412,1.2105263157894737,184.0,15.068965517241379,437.0,29.0,29.0,25.0,0.9038901601830663,1638.0,529.0,1.0,40.0,5.87,38,19,9,40,40,27
8.5,9.0,8.64,39.2,63.29,9.53,11.3,2.97,7.54,3.984308131241084,1.261055634807418,295.0,18.945945945945947,701.0,37.0,37.0,89.0,0.8445078459343794,2793.0,884.0,1.0,106.0,7.54,32,7,29,55,66,60
8.5,9.4,9.34,39.26,63.39,9.19,12.3,3.5,7.04,4.086956521739131,1.3,120.0,17.692307692307693,230.0,13.0,13.0,24.0,0.8478260869565217,940.0,299.0,1.0,42.0,7.04,6,5,12,13,22,33
5.5,6.1,7.46,24.5,76.62,5.93,7.2,1.38,5.91,4.047169811320755,1.2452830188679245,56.0,13.25,106.0,8.0,8.0,8.0,0.8773584905660378,429.0,132.0,1.0,11.0,5.91,14,6,2,5,10,4
6.0,6.3,6.77,31.06,75.3,6.32,8.9,2.06,6.84,3.748995983935743,1.1586345381526104,224.0,15.5625,498.0,32.0,32.0,53.0,0.8293172690763052,1867.0,577.0,1.0,64.0,6.84,41,16,19,42,46,42
6.7,8.0,6.55,33.59,78.79,8.21,9.5,2.45,5.98,3.631975867269985,1.114630467571644,223.0,21.387096774193548,663.0,31.0,31.0,34.0,0.8310708898944194,2408.0,739.0,1.0,76.0,5.98,39,15,25,76,56,46
7.1,6.0,4.41,29.79,77.67,8.75,10.0,1.94,6.29,3.563076923076923,1.1876923076923076,150.0,20.3125,325.0,16.0,16.0,20.0,0.9323076923076923,1158.0,386.0,1.0,31.0,6.29,20,6,12,44,34,21
4.6,4.5,5.65,27.91,78.85,5.55,7.9,1.46,6.92,3.6591695501730106,1.1107266435986158,258.0,11.333333333333334,578.0,51.0,51.0,58.0,0.8131487889273357,2115.0,642.0,1.0,72.0,6.92,30,6,15,65,38,41
11.3,12.5,9.23,46.48,55.98,11.7,12.3,4.87,7.26,4.016949152542373,1.2639225181598064,164.0,29.5,413.0,14.0,14.0,43.0,0.8571428571428571,1659.0,522.0,1.0,73.0,7.26,23,5,14,28,48,38
6.9,6.2,7.86,33.72,62.14,5.59,9.3,1.88,6.31,4.0236220472440944,1.2965879265091864,161.0,10.583333333333334,381.0,36.0,36.0,40.0,0.8241469816272966,1533.0,494.0,1.0,66.0,6.31,31,7,8,28,28,41
29.9,37.1,6.0,87.02,23.71,32.86,12.7,5.0,9.82,3.591743119266055,1.1376146788990826,159.0,87.2,436.0,5.0,5.0,29.0,0.9220183486238532,1566.0,496.0,1.0,25.0,9.82,37,12,30,30,49,16
4.6,4.2,5.03,25.46,84.17,7.22,9.3,1.54,6.79,3.685082872928177,1.171270718232044,100.0,13.923076923076923,181.0,13.0,13.0,15.0,0.8950276243093923,667.0,212.0,1.0,20.0,6.79,20,12,7,21,14,10
7.5,8.1,8.92,39.43,65.83,8.44,11.0,3.17,7.27,4.076530612244898,1.288265306122449,192.0,15.076923076923077,392.0,26.0,26.0,52.0,0.8494897959183674,1598.0,505.0,1.0,75.0,7.27,22,7,9,19,40,44
7.0,8.8,9.96,39.47,67.15,8.21,10.4,2.72,7.81,4.2344322344322345,1.271062271062271,163.0,15.166666666666666,273.0,18.0,18.0,34.0,0.8315018315018315,1156.0,347.0,1.0,49.0,7.81,7,2,8,18,29,27
8.2,8.6,8.81,37.72,64.1,9.06,11.7,2.9,7.5,4.0467032967032965,1.3021978021978022,174.0,18.2,364.0,20.0,20.0,48.0,0.8571428571428571,1473.0,474.0,1.0,60.0,7.5,19,8,18,31,28,32
8.5,8.7,8.7,40.77,63.19,8.71,12.6,3.65,6.79,4.198090692124105,1.3770883054892602,192.0,18.217391304347824,419.0,23.0,23.0,46.0,0.9045346062052506,1759.0,577.0,1.0,84.0,6.79,17,6,12,24,54,47
8.5,8.7,7.02,33.91,68.6,8.14,10.1,2.83,7.3,3.8257575757575757,1.2045454545454546,77.0,22.0,132.0,6.0,6.0,13.0,0.8863636363636364,505.0,159.0,1.0,17.0,7.3,8,5,11,12,9,13
7.5,8.4,8.0,35.25,71.34,8.45,11.1,2.68,6.47,4.013123359580052,1.2742782152230971,267.0,19.05,762.0,40.0,40.0,60.0,0.8818897637795275,3058.0,971.0,1.0,107.0,6.47,42,14,30,63,63,74
8.0,8.7,7.48,34.43,70.13,8.17,9.4,2.35,6.4,3.883089770354906,1.1941544885177453,203.0,20.82608695652174,479.0,23.0,23.0,37.0,0.8643006263048016,1860.0,572.0,1.0,53.0,6.4,28,9,19,54,43,24
4.4,5.1,7.1,25.21,79.46,5.17,8.0,1.23,7.17,3.991228070175439,1.2017543859649122,130.0,10.363636363636363,228.0,22.0,22.0,23.0,0.8508771929824561,910.0,274.0,1.0,28.0,7.17,10,5,10,15,18,12
8.9,10.7,9.11,43.77,67.69,10.77,12.6,4.39,7.74,4.247524752475248,1.3143564356435644,197.0,21.263157894736842,404.0,19.0,19.0,46.0,0.9108910891089109,1716.0,531.0,1.0,79.0,7.74,30,15,18,33,46,48
10.3,11.3,9.11,42.78,58.62,10.79,12.8,3.96,7.57,4.066780821917808,1.292808219178082,239.0,26.545454545454547,584.0,22.0,22.0,66.0,0.8613013698630136,2375.0,755.0,1.0,96.0,7.57,34,7,36,35,54,61
8.9,7.9,8.63,37.79,56.86,7.62,11.4,2.93,6.34,4.1880733944954125,1.385321100917431,174.0,16.14814814814815,436.0,27.0,27.0,40.0,0.8899082568807339,1826.0,604.0,1.0,79.0,6.34,33,13,21,25,44,47
11.0,10.8,7.96,42.57,56.89,10.67,12.1,3.81,6.68,3.9239332096474953,1.287569573283859,205.0,25.666666666666668,539.0,21.0,21.0,44.0,0.8849721706864564,2115.0,694.0,1.0,80.0,6.68,46,10,28,57,54,41
6.7,6.5,6.55,29.23,73.37,7.07,9.9,1.88,6.09,3.7982142857142858,1.1821428571428572,207.0,16.470588235294116,560.0,34.0,34.0,36.0,0.8714285714285714,2127.0,662.0,1.0,61.0,6.09,45,13,20,67,52,35
7.6,6.8,7.13,35.38,65.62,7.01,10.8,2.55,6.25,3.8027079303675047,1.239845261121857,198.0,16.677419354838708,517.0,31.0,31.0,43.0,0.8452611218568665,1966.0,641.0,1.0,79.0,6.25,20,11,13,49,49,57
10.6,11.2,9.05,45.82,57.91,10.2,11.8,4.71,7.02,4.30050505050505,1.4065656565656566,173.0,23.294117647058822,396.0,17.0,17.0,44.0,0.9318181818181818,1703.0,557.0,1.0,79.0,7.02,29,19,17,41,53,55
4.9,5.4,5.9,28.68,83.56,6.6,8.6,1.67,6.75,3.7389162561576357,1.1576354679802956,188.0,15.037037037037036,406.0,27.0,27.0,40.0,0.8694581280788177,1518.0,470.0,1.0,45.0,6.75,12,4,12,52,35,23
8.7,9.4,7.95,37.38,68.3,9.85,11.0,3.3,6.8,4.062124248496994,1.2745490981963927,198.0,22.681818181818183,499.0,22.0,22.0,51.0,0.9118236472945892,2027.0,636.0,1.0,74.0,6.8,35,11,14,52,52,47
6.6,6.9,7.18,30.49,73.58,7.34,9.5,2.18,6.87,3.955801104972376,1.2154696132596685,154.0,16.454545454545453,362.0,22.0,22.0,35.0,0.8867403314917127,1432.0,440.0,1.0,48.0,6.87,29,18,19,32,36,33
7.6,6.4,6.78,35.14,65.52,7.37,10.6,2.77,7.09,3.8285714285714287,1.2857142857142858,221.0,16.333333333333332,490.0,30.0,30.0,53.0,0.8673469387755102,1876.0,630.0,1.0,83.0,7.09,22,6,12,35,53,46
9.0,8.6,7.89,39.96,61.97,9.74,12.4,3.47,6.82,4.087613293051359,1.3232628398791542,167.0,19.470588235294116,331.0,17.0,17.0,34.0,0.9093655589123867,1353.0,438.0,1.0,59.0,6.82,15,7,12,36,26,38
5.7,5.6,6.48,33.83,75.91,6.26,9.2,2.24,6.66,3.7764227642276422,1.1991869918699187,124.0,15.375,246.0,16.0,16.0,25.0,0.8495934959349594,929.0,295.0,1.0,38.0,6.66,12,0,9,14,19,23
11.0,10.9,9.63,44.65,51.48,11.39,13.0,4.65,7.97,4.176570458404075,1.3752122241086588,271.0,22.653846153846153,589.0,26.0,26.0,94.0,0.8709677419354839,2460.0,810.0,1.0,121.0,7.97,43,28,26,44,58,67
6.3,5.7,6.14,33.74,74.39,6.79,10.2,2.32,6.28,3.743073047858942,1.2241813602015112,166.0,17.26086956521739,397.0,23.0,23.0,33.0,0.871536523929471,1486.0,486.0,1.0,59.0,6.28,26,8,17,43,34,43
8.9,8.0,8.58,39.79,56.86,8.28,11.3,3.23,7.51,4.103313840155946,1.3567251461988303,228.0,17.1,513.0,30.0,30.0,71.0,0.8674463937621832,2105.0,696.0,1.0,100.0,7.51,30,11,20,41,37,55
7.9,8.0,8.63,38.95,64.91,7.85,10.6,3.21,6.51,4.2368421052631575,1.3289473684210527,113.0,16.285714285714285,228.0,14.0,14.0,24.0,0.9078947368421053,966.0,303.0,1.0,44.0,6.51,13,10,4,16,30,26
4.4,5.1,4.75,26.62,90.19,6.8,7.6,1.63,6.03,3.52,1.0836363636363637,137.0,17.1875,275.0,16.0,16.0,17.0,0.8690909090909091,968.0,298.0,1.0,26.0,6.03,22,13,10,29,23,16
12.0,13.3,7.55,43.96,59.67,12.73,12.5,4.0,7.91,3.848888888888889,1.2444444444444445,122.0,37.5,225.0,6.0,6.0,24.0,0.88,866.0,280.0,1.0,28.0,7.91,11,5,13,17,15,20
3.7,3.1,4.67,27.19,86.71,5.36,8.0,1.61,6.04,3.739952718676123,1.2056737588652482,185.0,10.846153846153847,423.0,39.0,39.0,36.0,0.900709219858156,1582.0,510.0,1.0,61.0,6.04,25,9,8,74,35,27
8.6,9.7,8.24,38.86,68.4,9.55,10.9,3.3,6.87,4.094,1.268,186.0,21.73913043478261,500.0,23.0,23.0,44.0,0.908,2047.0,634.0,1.0,74.0,6.87,23,12,9,66,66,41
6.4,6.1,5.33,32.38,79.6,8.25,9.9,2.38,6.98,3.668032786885246,1.1844262295081966,104.0,18.76923076923077,244.0,13.0,13.0,22.0,0.9057377049180327,895.0,289.0,1.0,28.0,6.98,22,10,13,24,25,18
8.8,9.5,9.1,42.1,62.58,9.56,11.4,3.72,7.07,4.130346232179226,1.2993890020366599,211.0,19.64,491.0,25.0,25.0,57.0,0.869653767820774,2028.0,638.0,1.0,93.0,7.07,27,10,23,26,56,60
6.1,6.6,7.35,31.41,74.9,6.88,9.5,2.07,5.75,4.004926108374384,1.251231527093596,143.0,15.037037037037036,406.0,27.0,27.0,29.0,0.8842364532019704,1626.0,508.0,1.0,55.0,5.75,38,22,11,47,27,19
7.5,8.4,6.27,34.57,76.66,8.58,10.0,2.23,6.09,3.6824324324324325,1.125,107.0,22.76923076923077,296.0,13.0,13.0,14.0,0.875,1090.0,333.0,1.0,29.0,6.09,29,12,10,49,27,22
7.7,9.1,8.47,38.78,70.73,8.97,10.8,3.13,7.32,4.017628205128205,1.2291666666666667,243.0,20.129032258064516,624.0,31.0,31.0,71.0,0.8621794871794872,2507.0,767.0,1.0,97.0,7.32,44,13,23,60,70,62
15.1,16.1,6.8,51.13,51.55,16.18,13.8,5.38,7.23,3.8737864077669903,1.2750809061488673,131.0,44.142857142857146,309.0,7.0,7.0,22.0,0.9385113268608414,1197.0,394.0,1.0,43.0,7.23,13,7,21,33,40,34
7.6,7.2,7.24,33.17,65.52,7.27,10.4,2.5,6.82,3.761996161228407,1.2053742802303262,198.0,17.366666666666667,521.0,30.0,30.0,57.0,0.8195777351247601,1960.0,628.0,1.0,74.0,6.82,27,13,6,33,49,59
8.8,8.3,7.65,39.87,62.58,9.55,11.2,3.37,7.59,3.9222520107238608,1.2949061662198391,180.0,19.63157894736842,373.0,19.0,19.0,54.0,0.871313672922252,1463.0,483.0,1.0,64.0,7.59,18,8,19,16,36,41
10.6,10.7,9.92,41.66,52.49,10.34,12.5,3.95,7.22,4.243303571428571,1.3705357142857142,191.0,20.363636363636363,448.0,22.0,22.0,54.0,0.875,1901.0,614.0,1.0,83.0,7.22,26,4,16,33,52,59
10.0,10.4,8.7,44.3,59.43,10.87,12.4,4.41,7.38,4.0813492063492065,1.3412698412698412,229.0,22.90909090909091,504.0,22.0,22.0,58.0,0.8809523809523809,2057.0,676.0,1.0,96.0,7.38,27,8,12,45,60,65
9.8,11.8,7.49,41.95,70.77,11.93,11.7,3.76,7.73,3.9132231404958677,1.2107438016528926,213.0,28.470588235294116,484.0,17.0,17.0,50.0,0.9028925619834711,1894.0,586.0,1.0,63.0,7.73,43,17,11,62,49,34
5.1,4.6,6.01,27.55,77.43,5.76,9.0,1.64,5.92,3.7839643652561246,1.200445434298441,176.0,12.472222222222221,449.0,36.0,36.0,36.0,0.8641425389755011,1699.0,539.0,1.0,58.0,5.92,33,13,10,43,43,43
7.1,6.8,6.78,31.7,72.26,6.97,9.8,2.17,6.2,3.869902912621359,1.2271844660194176,202.0,17.75862068965517,515.0,29.0,29.0,43.0,0.8970873786407767,1993.0,632.0,1.0,63.0,6.2,43,26,18,63,49,49
8.4,8.2,8.06,35.83,63.59,9.02,11.1,2.82,7.1,3.9825918762088977,1.2843326885880078,237.0,19.14814814814815,517.0,27.0,27.0,62.0,0.8704061895551257,2059.0,664.0,1.0,79.0,7.1,31,9,13,33,54,53
8.8,10.1,10.9,38.17,57.06,7.43,10.9,3.03,6.95,4.46652719665272,1.4184100418410042,188.0,18.384615384615383,478.0,26.0,26.0,48.0,0.8619246861924686,2135.0,678.0,1.0,88.0,6.95,18,4,12,26,51,61
8.5,10.0,8.53,41.41,68.7,9.35,11.3,3.91,7.41,3.9879032258064515,1.2278225806451613,227.0,23.61904761904762,496.0,21.0,21.0,51.0,0.8608870967741935,1978.0,609.0,1.0,86.0,7.41,30,6,13,34,54,51
