word_count,unique_token_count,nostop_count,avg_sentence_length,avg_word_length,sentence_count,long_word_count,short_word_count,noun,adj,pron,verb,cconj,adv,det,propn,num,intj,period_count,comma_count,question_mark_count,exclamation_mark_count,colon_count,semicolon_count,parentheses_count,hyphen_count,ellipsis_count
303.0,154.0,145.0,18.9375,3.8217821782178216,16.0,33.0,154.0,55,15,44,72,12,9,20,12,1,0,15,2,1,0,0,0,0,2,0
470.0,277.0,235.0,10.444444444444445,4.495744680851064,45.0,87.0,203.0,100,26,65,117,15,37,46,20,2,0,44,27,4,3,0,0,1,3,0
354.0,170.0,170.0,22.125,4.686440677966102,16.0,81.0,144.0,65,22,28,74,14,23,36,44,1,0,15,13,0,0,1,0,0,0,0
314.0,174.0,169.0,10.827586206896552,4.882165605095541,29.0,77.0,110.0,62,19,28,66,8,28,32,20,1,0,28,16,8,0,0,0,0,7,0
408.0,160.0,209.0,68.0,3.838235294117647,6.0,27.0,188.0,92,21,30,73,30,11,34,41,1,0,5,0,0,0,0,0,0,7,0
162.0,100.0,82.0,13.5,4.117283950617284,12.0,21.0,77.0,33,14,21,35,7,4,9,4,1,0,11,4,2,0,0,0,0,0,0
333.0,201.0,175.0,14.478260869565217,4.792792792792793,23.0,85.0,111.0,64,32,19,74,9,26,30,16,0,0,22,18,4,0,0,0,0,0,0
227.0,158.0,130.0,10.318181818181818,5.083700440528634,22.0,61.0,77.0,53,25,18,40,8,13,21,14,0,0,21,14,2,1,0,0,1,5,2
312.0,183.0,177.0,15.6,4.721153846153846,20.0,69.0,119.0,63,36,31,63,18,27,17,22,1,0,19,19,0,1,0,0,0,2,0
379.0,203.0,190.0,16.47826086956522,4.638522427440633,23.0,92.0,147.0,97,25,24,71,12,20,38,13,1,0,22,6,0,0,0,0,0,0,0
118.0,76.0,57.0,16.857142857142858,4.279661016949152,7.0,17.0,52.0,26,8,12,22,11,3,10,6,0,0,6,0,0,0,1,0,0,0,0
672.0,295.0,346.0,17.68421052631579,4.5476190476190474,38.0,124.0,247.0,133,44,63,145,30,34,62,20,3,1,37,33,0,3,0,0,0,4,0
414.0,227.0,204.0,18.818181818181817,4.475845410628019,22.0,68.0,132.0,87,26,54,99,19,32,31,4,0,0,21,20,2,0,0,1,0,2,0
195.0,133.0,110.0,8.478260869565217,4.666666666666667,23.0,32.0,63.0,42,17,15,47,10,13,16,14,0,0,22,3,0,0,0,0,0,1,0
368.0,203.0,198.0,16.727272727272727,4.663043478260869,22.0,86.0,144.0,91,21,33,73,18,10,32,7,1,0,21,12,0,0,1,0,0,2,0
505.0,258.0,271.0,21.041666666666668,4.702970297029703,24.0,110.0,189.0,123,33,35,95,36,21,41,52,1,0,23,29,2,0,0,0,0,1,1
389.0,185.0,199.0,14.961538461538462,4.694087403598972,26.0,91.0,148.0,90,30,25,75,21,17,30,9,2,0,25,16,2,0,0,0,0,5,0
478.0,218.0,241.0,25.157894736842106,4.416317991631799,19.0,95.0,210.0,86,23,57,115,28,42,31,16,0,0,18,15,2,1,0,0,0,0,0
492.0,229.0,241.0,19.68,4.319105691056911,25.0,71.0,188.0,92,17,67,108,20,45,28,15,1,1,24,18,3,7,0,0,0,0,0
437.0,212.0,235.0,14.096774193548388,4.494279176201373,31.0,93.0,182.0,103,32,49,79,13,16,41,36,1,0,30,22,1,0,0,0,0,0,0
369.0,176.0,188.0,21.705882352941178,4.615176151761518,17.0,89.0,149.0,93,20,41,66,17,14,25,4,1,0,16,6,0,0,0,0,0,0,0
353.0,199.0,172.0,12.607142857142858,4.30028328611898,28.0,55.0,155.0,65,26,52,70,12,20,37,21,6,1,27,14,0,0,0,0,0,1,0
455.0,200.0,209.0,17.5,4.454945054945055,26.0,80.0,180.0,98,35,52,94,14,25,31,13,2,0,25,7,0,1,0,0,0,0,1
321.0,163.0,167.0,14.590909090909092,4.461059190031152,22.0,51.0,144.0,83,21,32,55,19,8,22,6,0,0,21,16,0,0,0,0,0,2,0
425.0,235.0,214.0,15.178571428571429,4.409411764705882,28.0,89.0,201.0,93,29,35,86,12,24,50,16,8,0,27,19,2,1,2,1,0,2,0
301.0,174.0,142.0,16.72222222222222,4.495016611295681,18.0,67.0,122.0,75,17,36,60,12,22,24,9,1,0,17,6,0,0,0,0,0,0,0
209.0,124.0,120.0,12.294117647058824,4.435406698564593,17.0,45.0,86.0,48,18,14,48,9,7,21,21,1,0,16,4,0,0,0,1,1,0,0
513.0,288.0,266.0,19.0,4.783625730994152,27.0,128.0,210.0,120,42,44,91,26,36,26,31,2,0,26,25,0,0,0,0,0,0,0
346.0,177.0,167.0,13.84,4.294797687861272,25.0,69.0,165.0,71,21,43,68,17,19,30,9,0,0,24,22,1,0,1,0,0,0,0
445.0,239.0,232.0,16.48148148148148,4.730337078651686,27.0,113.0,190.0,94,38,41,88,20,23,52,30,2,0,26,14,2,5,0,2,0,6,1
207.0,116.0,112.0,14.785714285714286,4.666666666666667,14.0,50.0,79.0,53,12,16,41,4,9,19,5,2,0,13,3,0,1,0,0,0,0,0
239.0,144.0,122.0,14.9375,4.050209205020921,16.0,28.0,107.0,48,9,29,54,10,10,20,4,2,1,15,10,1,0,0,0,3,0,0
198.0,125.0,103.0,28.285714285714285,4.373737373737374,7.0,31.0,91.0,43,13,17,37,13,9,28,17,0,0,6,11,0,0,1,0,0,0,0
384.0,198.0,172.0,10.105263157894736,4.119791666666667,38.0,66.0,171.0,59,27,74,92,8,31,27,2,1,0,37,2,1,0,0,0,0,0,0
454.0,200.0,208.0,16.814814814814813,4.508810572687224,27.0,87.0,168.0,95,29,66,88,9,21,30,9,2,0,26,12,0,0,0,0,0,0,0
221.0,111.0,103.0,15.785714285714286,4.049773755656108,14.0,34.0,113.0,53,15,24,40,13,9,20,4,0,0,13,0,0,0,0,0,0,1,0
428.0,228.0,213.0,19.454545454545453,4.738317757009346,22.0,107.0,182.0,106,22,26,74,23,30,38,18,1,1,21,24,1,3,0,0,1,1,0
359.0,150.0,172.0,13.807692307692308,4.52924791086351,26.0,65.0,127.0,62,20,47,91,11,23,24,12,0,2,25,8,2,0,0,0,0,0,0
259.0,119.0,107.0,21.583333333333332,4.2084942084942085,12.0,38.0,109.0,42,7,49,67,10,17,3,9,0,0,11,15,1,1,0,0,0,0,0
538.0,253.0,302.0,17.933333333333334,4.648698884758364,30.0,115.0,206.0,120,35,60,112,23,15,23,58,0,1,29,14,2,0,0,0,0,0,0
290.0,136.0,129.0,32.22222222222222,4.127586206896551,9.0,43.0,131.0,57,12,33,47,21,28,27,6,0,0,8,9,0,0,0,0,0,0,0
427.0,207.0,242.0,13.774193548387096,4.557377049180328,31.0,81.0,168.0,96,35,33,85,6,16,53,44,1,0,30,17,0,0,1,1,0,1,0
325.0,189.0,164.0,16.25,4.501538461538462,20.0,74.0,143.0,78,28,16,62,19,19,29,17,2,1,19,15,0,0,0,0,0,0,0
392.0,198.0,192.0,21.77777777777778,4.844387755102041,18.0,90.0,145.0,92,30,33,72,16,21,38,13,0,0,17,21,1,4,0,0,0,5,0
444.0,236.0,221.0,22.2,4.623873873873874,20.0,107.0,184.0,97,33,45,84,12,26,34,15,0,0,19,25,1,2,0,0,0,4,0
437.0,220.0,232.0,24.27777777777778,4.334096109839817,18.0,71.0,177.0,89,21,62,101,11,28,32,19,1,0,17,9,0,0,0,0,0,0,0
388.0,187.0,190.0,11.411764705882353,4.378865979381444,34.0,65.0,166.0,84,31,43,81,10,17,37,13,1,1,33,11,2,1,0,0,0,0,0
462.0,210.0,223.0,17.11111111111111,4.313852813852814,27.0,73.0,189.0,104,22,63,89,18,27,30,20,0,0,26,8,3,0,0,0,0,0,0
451.0,254.0,250.0,15.551724137931034,4.565410199556541,29.0,89.0,174.0,108,41,33,88,13,23,45,20,1,1,28,25,1,0,0,0,0,1,0
413.0,199.0,240.0,12.90625,5.169491525423729,32.0,99.0,126.0,105,38,26,82,12,16,27,49,1,0,31,14,2,0,0,0,0,8,0
427.0,235.0,242.0,22.473684210526315,4.618266978922716,19.0,94.0,156.0,103,27,34,92,13,22,31,38,4,0,18,11,2,2,0,0,0,0,0
429.0,199.0,215.0,22.57894736842105,4.396270396270396,19.0,75.0,170.0,99,38,34,89,16,6,39,20,1,2,18,7,5,0,0,0,0,0,0
483.0,219.0,248.0,20.125,4.645962732919255,24.0,101.0,161.0,123,33,39,90,19,27,29,11,1,0,23,10,0,0,0,0,0,0,0
336.0,195.0,176.0,18.666666666666668,4.625,18.0,68.0,119.0,84,21,30,56,14,15,29,8,6,0,17,13,2,0,0,1,1,0,0
384.0,210.0,213.0,14.222222222222221,4.924479166666667,27.0,111.0,152.0,97,26,15,85,14,26,37,26,1,0,26,8,0,0,0,0,0,0,0
318.0,186.0,162.0,13.25,4.3742138364779874,24.0,58.0,144.0,63,21,44,71,12,19,18,15,0,1,23,10,1,8,0,0,0,0,0
336.0,183.0,159.0,16.0,4.321428571428571,21.0,54.0,135.0,60,23,36,74,14,18,31,10,2,0,20,6,0,0,0,0,0,0,0
235.0,120.0,129.0,12.368421052631579,4.659574468085107,19.0,56.0,82.0,66,19,16,48,2,4,28,0,0,0,18,11,0,0,0,0,0,1,1
464.0,237.0,220.0,27.294117647058822,4.370689655172414,17.0,89.0,210.0,101,24,56,87,29,15,39,31,0,0,16,13,2,4,1,1,0,0,0
259.0,152.0,122.0,17.266666666666666,4.305019305019305,15.0,45.0,116.0,52,11,32,54,10,13,19,8,0,0,14,7,3,0,0,0,0,0,0
718.0,349.0,378.0,17.95,4.809192200557103,40.0,149.0,262.0,135,41,93,160,18,50,67,57,7,0,39,44,6,1,0,2,0,1,1
257.0,128.0,142.0,9.518518518518519,4.43579766536965,27.0,46.0,95.0,59,10,28,54,5,20,24,3,1,1,26,7,0,2,0,0,0,0,0
332.0,164.0,172.0,27.666666666666668,4.536144578313253,12.0,62.0,121.0,76,11,36,69,15,18,19,14,2,0,11,12,0,0,0,0,2,0,0
505.0,268.0,272.0,15.78125,4.712871287128713,32.0,116.0,202.0,134,35,39,101,9,28,48,25,2,0,31,10,0,0,0,0,0,5,0
382.0,151.0,186.0,12.733333333333333,4.43455497382199,30.0,66.0,142.0,76,36,30,85,11,11,30,1,1,0,29,3,0,1,0,0,0,6,0
322.0,174.0,174.0,14.636363636363637,4.614906832298137,22.0,71.0,120.0,70,18,42,66,13,22,19,28,1,0,21,14,1,7,0,0,0,1,0
224.0,146.0,121.0,20.363636363636363,4.53125,11.0,56.0,83.0,50,12,22,53,14,13,16,4,0,1,10,1,1,0,0,4,0,0,0
434.0,204.0,213.0,12.764705882352942,4.527649769585254,34.0,77.0,179.0,81,25,43,109,14,34,32,8,3,0,33,11,0,0,0,0,0,0,0
491.0,289.0,273.0,17.535714285714285,4.5336048879837065,28.0,96.0,194.0,113,23,50,116,11,29,35,11,2,0,27,46,3,1,1,0,0,0,0
407.0,223.0,232.0,19.38095238095238,4.828009828009828,21.0,85.0,138.0,99,37,23,80,18,31,33,14,0,0,20,23,2,1,0,5,0,4,0
349.0,194.0,164.0,17.45,4.412607449856734,20.0,65.0,135.0,81,8,40,74,21,27,29,1,2,1,19,12,4,1,0,1,0,1,0
368.0,142.0,174.0,15.333333333333334,4.0625,24.0,55.0,175.0,66,26,56,82,11,14,33,3,1,0,23,3,0,0,0,0,0,0,0
324.0,170.0,166.0,16.2,4.672839506172839,20.0,77.0,139.0,69,20,32,68,16,17,31,2,2,0,19,10,0,0,1,0,0,0,0
118.0,80.0,63.0,14.75,4.864406779661017,8.0,22.0,42.0,30,11,13,20,6,4,5,5,0,0,7,3,0,0,0,0,0,0,0
300.0,166.0,165.0,13.636363636363637,4.51,22.0,55.0,117.0,75,12,19,68,12,21,23,16,0,0,21,20,1,1,0,0,0,0,0
357.0,204.0,184.0,19.833333333333332,4.815126050420168,18.0,88.0,138.0,88,28,28,69,17,12,28,21,1,0,17,9,3,0,0,0,0,0,0
473.0,267.0,254.0,22.523809523809526,4.443974630021142,21.0,90.0,202.0,110,31,45,111,19,20,38,29,4,0,20,29,1,6,0,0,0,0,0
189.0,123.0,103.0,23.625,4.693121693121693,8.0,51.0,73.0,47,14,15,39,7,11,20,11,0,0,7,11,1,1,0,0,0,0,0
759.0,354.0,430.0,17.651162790697676,4.8313570487483535,43.0,187.0,270.0,179,57,72,155,27,36,54,64,2,0,42,41,0,1,1,0,0,8,0
354.0,155.0,187.0,14.16,4.84180790960452,25.0,98.0,134.0,98,18,31,72,7,22,30,12,0,0,24,15,4,0,0,0,0,1,0
410.0,245.0,229.0,18.636363636363637,4.702439024390244,22.0,92.0,142.0,88,32,43,97,14,25,25,42,3,0,21,27,7,3,0,0,0,2,1
240.0,145.0,125.0,26.666666666666668,4.345833333333333,9.0,34.0,94.0,53,25,14,46,17,8,24,5,0,1,8,6,1,1,0,0,0,0,0
533.0,297.0,313.0,14.026315789473685,4.615384615384615,38.0,113.0,201.0,135,29,48,115,20,33,42,23,2,0,37,23,2,1,0,0,0,0,0
328.0,199.0,170.0,13.666666666666666,4.765243902439025,24.0,81.0,117.0,89,25,12,61,11,21,33,4,0,0,23,14,0,0,0,0,0,0,0
550.0,292.0,288.0,18.96551724137931,4.56,29.0,117.0,204.0,124,40,45,113,16,48,52,30,3,0,28,25,9,9,0,0,0,0,0
356.0,194.0,170.0,44.5,4.424157303370786,8.0,62.0,143.0,69,24,46,79,19,24,18,27,2,0,7,14,0,15,0,0,1,0,0
337.0,174.0,167.0,19.823529411764707,4.299703264094956,17.0,51.0,138.0,65,23,30,63,15,26,36,19,1,0,16,6,1,0,0,0,0,0,0
475.0,285.0,309.0,16.379310344827587,5.313684210526316,29.0,155.0,140.0,131,40,35,93,22,18,37,69,0,0,28,29,3,2,1,5,2,0,0
405.0,203.0,203.0,16.2,4.488888888888889,25.0,84.0,170.0,93,26,34,79,14,24,35,21,0,0,24,26,0,0,0,0,0,0,0
100.0,62.0,58.0,14.285714285714286,4.43,7.0,14.0,32.0,24,15,6,18,3,2,4,6,0,0,6,3,0,0,0,0,0,0,0
359.0,213.0,206.0,11.966666666666667,4.674094707520891,30.0,71.0,140.0,91,33,35,83,6,22,33,10,3,0,29,4,1,0,0,0,0,6,0
413.0,200.0,223.0,15.884615384615385,4.62953995157385,26.0,99.0,176.0,78,17,61,96,8,33,21,20,1,0,25,14,0,0,0,0,0,0,0
471.0,147.0,228.0,36.23076923076923,4.414012738853503,13.0,78.0,178.0,109,30,55,80,16,30,44,17,3,0,12,20,0,0,0,2,0,0,0
286.0,164.0,159.0,14.3,4.793706293706293,20.0,68.0,103.0,69,20,15,65,12,23,11,11,0,0,19,18,1,0,1,0,0,0,0
344.0,216.0,194.0,12.285714285714286,4.997093023255814,28.0,87.0,105.0,92,19,19,73,12,25,30,11,1,0,27,31,0,1,0,0,0,0,2
372.0,223.0,189.0,16.90909090909091,4.408602150537634,22.0,62.0,154.0,83,21,30,77,13,22,35,19,1,0,21,15,2,4,0,0,1,1,0
499.0,283.0,298.0,17.20689655172414,5.206412825651302,29.0,137.0,157.0,108,44,25,105,21,51,44,67,1,0,28,37,5,0,0,0,1,1,0
320.0,190.0,166.0,24.615384615384617,4.371875,13.0,49.0,130.0,64,17,34,64,12,26,31,5,1,1,12,23,3,3,0,0,0,3,0
404.0,211.0,228.0,23.764705882352942,5.0495049504950495,17.0,103.0,128.0,104,39,34,73,13,22,33,27,0,0,16,20,2,5,0,1,2,5,0
368.0,191.0,187.0,19.36842105263158,4.519021739130435,19.0,75.0,150.0,85,21,35,73,11,17,33,23,0,0,18,10,0,0,0,0,0,0,0
390.0,194.0,199.0,20.526315789473685,4.392307692307693,19.0,67.0,153.0,84,22,46,85,17,27,22,11,2,0,18,10,0,1,0,0,0,1,0
604.0,267.0,282.0,20.82758620689655,4.346026490066225,29.0,101.0,253.0,113,22,75,127,31,46,58,19,0,0,28,34,2,0,0,0,0,0,0
116.0,76.0,59.0,29.0,4.456896551724138,4.0,18.0,42.0,31,3,6,21,5,12,11,5,0,0,3,1,0,0,0,0,0,0,0
438.0,249.0,236.0,16.22222222222222,4.525114155251141,27.0,84.0,164.0,88,35,42,85,21,33,30,54,2,1,26,27,2,7,0,0,0,2,0
463.0,253.0,264.0,17.807692307692307,5.0,26.0,104.0,169.0,106,39,38,95,15,26,44,60,4,0,25,20,2,0,0,0,0,0,0
454.0,228.0,229.0,19.73913043478261,4.286343612334802,23.0,73.0,191.0,100,22,54,94,14,29,41,14,5,0,22,17,0,6,0,0,0,1,0
331.0,185.0,169.0,17.42105263157895,4.595166163141994,19.0,77.0,130.0,88,16,28,66,13,22,21,4,0,0,18,18,1,4,0,0,0,0,0
497.0,237.0,252.0,22.59090909090909,4.21327967806841,22.0,67.0,186.0,98,34,59,106,17,36,33,17,3,0,21,7,1,0,0,0,0,0,0
200.0,125.0,107.0,11.11111111111111,4.46,18.0,40.0,84.0,52,8,15,48,9,9,19,4,1,0,17,3,2,0,0,0,0,0,0
291.0,114.0,131.0,15.31578947368421,4.646048109965636,19.0,56.0,106.0,79,9,34,54,15,13,25,0,0,0,18,0,0,0,0,0,0,0,0
15.0,14.0,8.0,15.0,3.8,1.0,2.0,8.0,2,4,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
214.0,131.0,115.0,11.263157894736842,4.228971962616822,19.0,36.0,103.0,47,18,22,41,14,15,19,4,2,0,18,0,0,0,0,0,0,3,0
476.0,227.0,248.0,21.636363636363637,4.5021008403361344,22.0,70.0,165.0,104,29,32,98,25,36,40,26,1,0,21,15,0,0,0,0,0,0,0
168.0,81.0,73.0,42.0,3.9642857142857144,4.0,24.0,78.0,33,16,12,45,2,7,15,4,0,0,3,5,0,0,0,0,0,2,0
220.0,129.0,107.0,20.0,4.2272727272727275,11.0,33.0,89.0,46,17,30,43,8,15,23,11,0,0,10,12,4,0,0,0,0,1,0
466.0,209.0,237.0,14.5625,4.675965665236052,32.0,104.0,180.0,97,23,35,122,16,30,44,2,4,0,31,22,0,0,0,0,0,0,0
422.0,251.0,232.0,12.411764705882353,4.507109004739337,34.0,72.0,151.0,99,23,42,95,20,24,40,8,0,1,33,25,1,0,0,2,0,0,0
322.0,177.0,171.0,12.88,4.409937888198757,25.0,60.0,128.0,70,26,32,60,13,13,32,22,1,0,24,17,0,0,0,0,0,1,0
520.0,271.0,265.0,26.0,4.832692307692308,20.0,128.0,206.0,117,41,21,111,18,24,61,38,1,0,19,32,5,0,0,4,0,0,0
784.0,285.0,327.0,22.4,4.095663265306122,35.0,91.0,333.0,143,36,73,153,16,63,105,3,6,1,34,21,1,0,0,0,0,0,0
331.0,169.0,159.0,17.42105263157895,4.764350453172206,19.0,94.0,130.0,72,31,17,68,8,21,35,9,1,0,18,20,0,0,0,0,0,0,0
378.0,201.0,177.0,18.9,4.349206349206349,20.0,60.0,151.0,68,15,38,81,13,34,52,1,1,0,19,21,3,1,0,2,0,0,0
333.0,150.0,142.0,20.8125,4.114114114114114,16.0,41.0,138.0,59,17,29,76,16,23,42,4,1,0,15,13,2,0,0,0,0,0,0
315.0,176.0,151.0,16.57894736842105,4.368253968253968,19.0,63.0,131.0,67,12,25,81,14,18,27,0,1,0,18,14,0,0,0,0,0,1,0
485.0,247.0,232.0,17.321428571428573,4.544329896907216,28.0,99.0,192.0,85,30,40,101,13,33,50,35,1,0,27,14,0,1,0,1,0,0,0
330.0,177.0,147.0,25.384615384615383,4.178787878787879,13.0,43.0,130.0,71,21,33,59,14,19,32,6,0,1,12,13,0,0,0,0,0,1,0
93.0,62.0,42.0,18.6,4.924731182795699,5.0,26.0,33.0,20,6,7,23,1,5,11,0,0,0,4,5,0,0,0,1,0,0,0
355.0,203.0,186.0,19.72222222222222,4.453521126760563,18.0,60.0,130.0,71,35,26,73,11,17,35,12,3,0,17,13,3,0,0,0,0,0,0
656.0,231.0,313.0,16.4,4.25,40.0,96.0,271.0,129,37,72,132,39,49,59,34,3,0,39,12,0,0,0,0,0,0,0
329.0,151.0,160.0,29.90909090909091,4.589665653495441,11.0,66.0,123.0,66,21,31,75,17,22,21,0,2,0,10,28,2,0,0,0,0,0,0
148.0,104.0,82.0,24.666666666666668,5.202702702702703,6.0,37.0,51.0,23,10,8,28,5,8,18,46,0,0,5,21,0,0,0,0,0,0,0
333.0,144.0,160.0,15.136363636363637,4.246246246246246,22.0,37.0,131.0,74,20,26,76,11,24,23,0,1,0,21,14,0,0,0,0,0,0,0
319.0,143.0,129.0,26.583333333333332,3.7523510971786833,12.0,26.0,148.0,56,13,45,78,12,19,25,0,0,0,11,6,0,0,0,0,0,0,0
289.0,124.0,137.0,15.210526315789474,4.28719723183391,19.0,38.0,105.0,39,18,37,67,13,11,25,26,1,0,18,5,0,0,0,0,0,0,0
196.0,129.0,92.0,19.6,4.581632653061225,10.0,38.0,82.0,40,12,19,40,9,14,17,19,0,0,9,13,0,0,1,0,0,2,0
514.0,210.0,232.0,27.05263157894737,4.19455252918288,19.0,73.0,214.0,94,34,55,118,23,26,40,14,2,0,18,17,4,0,0,0,0,2,0
494.0,234.0,261.0,20.583333333333332,4.538461538461538,24.0,76.0,156.0,90,30,43,122,14,36,41,38,0,0,23,34,0,0,0,1,0,1,0
393.0,218.0,181.0,21.833333333333332,4.582697201017812,18.0,80.0,158.0,83,36,26,70,20,15,46,8,2,0,17,11,0,0,0,1,0,0,0
198.0,128.0,107.0,18.0,4.777777777777778,11.0,51.0,65.0,42,17,15,46,9,11,10,2,0,0,10,1,0,0,0,0,0,0,0
83.0,60.0,47.0,13.833333333333334,4.554216867469879,6.0,17.0,29.0,18,6,7,16,3,5,5,4,1,0,5,0,0,0,0,0,0,0,0
277.0,165.0,139.0,19.785714285714285,4.404332129963899,14.0,51.0,112.0,53,9,38,62,14,13,19,1,5,0,13,11,2,0,0,3,0,0,0
284.0,153.0,127.0,14.2,4.366197183098592,20.0,52.0,114.0,46,18,33,63,12,31,19,0,3,0,19,8,1,0,0,0,0,0,0
425.0,208.0,191.0,10.897435897435898,4.0988235294117645,39.0,59.0,202.0,69,28,56,101,9,31,40,1,2,0,38,22,0,0,1,0,0,0,0
347.0,157.0,172.0,21.6875,4.953890489913545,16.0,89.0,114.0,71,34,20,70,12,25,27,6,0,0,15,19,1,0,0,0,0,0,0
172.0,96.0,85.0,21.5,4.488372093023256,8.0,20.0,51.0,38,12,6,35,4,12,27,5,0,0,7,10,0,0,0,0,0,0,0
400.0,207.0,184.0,18.181818181818183,4.22,22.0,50.0,153.0,58,24,58,95,10,28,28,28,1,0,21,18,2,0,0,1,0,1,0
296.0,143.0,132.0,16.444444444444443,4.246621621621622,18.0,49.0,133.0,53,15,40,74,8,16,24,0,0,0,17,12,4,0,0,0,0,0,0
434.0,214.0,204.0,16.692307692307693,4.592165898617512,26.0,96.0,171.0,85,31,33,103,5,32,41,11,1,0,25,14,2,0,0,0,0,0,0
374.0,179.0,163.0,20.77777777777778,4.36096256684492,18.0,56.0,151.0,74,23,34,85,17,17,32,4,1,0,17,20,3,0,0,1,0,0,0
372.0,205.0,190.0,19.57894736842105,4.631720430107527,19.0,78.0,138.0,83,29,19,73,12,21,39,3,3,0,18,8,4,0,0,2,0,0,0
312.0,153.0,152.0,17.333333333333332,4.551282051282051,18.0,61.0,118.0,76,19,13,53,7,22,44,5,3,0,17,14,0,0,0,0,0,0,0
438.0,238.0,207.0,19.043478260869566,4.728310502283105,23.0,104.0,175.0,87,24,28,89,21,31,53,19,1,0,22,26,0,0,0,0,0,0,0
448.0,195.0,216.0,21.333333333333332,4.435267857142857,21.0,71.0,162.0,104,19,35,93,25,37,50,7,0,0,20,14,1,0,0,0,0,0,0
305.0,136.0,135.0,14.523809523809524,4.872131147540983,21.0,84.0,107.0,74,21,24,55,12,17,30,1,1,0,20,11,0,0,0,0,0,0,0
729.0,326.0,354.0,18.225,4.3717421124828535,40.0,112.0,276.0,147,46,82,162,54,39,53,43,2,1,39,10,3,4,0,0,0,1,0
520.0,248.0,241.0,20.8,4.211538461538462,25.0,66.0,228.0,102,23,54,109,28,26,51,5,1,0,24,20,2,5,0,0,0,0,0
321.0,197.0,164.0,13.375,4.604361370716511,24.0,65.0,128.0,80,29,23,69,5,14,36,16,2,0,23,16,0,0,0,1,0,3,0
274.0,146.0,129.0,17.125,4.405109489051095,16.0,45.0,100.0,43,17,41,62,15,20,16,31,1,0,15,16,0,0,0,0,0,1,0
668.0,310.0,323.0,23.03448275862069,4.459580838323354,29.0,121.0,275.0,119,42,68,151,25,41,47,44,2,0,28,19,2,0,0,0,0,0,0
293.0,169.0,146.0,26.636363636363637,4.621160409556314,11.0,67.0,120.0,66,25,18,54,21,22,19,1,1,0,10,14,2,0,0,0,0,0,0
373.0,217.0,183.0,21.941176470588236,4.289544235924933,17.0,52.0,153.0,69,17,42,88,15,33,44,3,3,0,16,23,9,0,0,0,0,0,0
339.0,181.0,178.0,17.842105263157894,4.536873156342183,19.0,75.0,134.0,81,36,23,61,10,16,34,9,2,0,18,15,0,0,0,0,0,0,0
502.0,251.0,240.0,19.307692307692307,4.772908366533865,26.0,115.0,193.0,112,32,25,109,20,36,43,13,3,0,25,31,4,0,0,5,0,0,0
285.0,150.0,135.0,15.0,3.8280701754385964,19.0,26.0,135.0,57,21,39,58,9,16,22,2,0,0,18,0,0,0,0,0,0,0,0
381.0,197.0,188.0,15.24,4.459317585301838,25.0,53.0,144.0,75,42,17,64,21,24,40,16,1,0,24,19,0,0,0,0,0,0,0
234.0,126.0,116.0,18.0,4.717948717948718,13.0,44.0,65.0,68,12,13,36,5,15,27,0,0,0,12,10,0,0,0,0,0,0,0
479.0,198.0,230.0,22.80952380952381,4.6054279749478075,21.0,104.0,183.0,107,24,28,110,19,29,42,1,2,0,20,21,0,0,0,0,0,0,0
621.0,250.0,286.0,14.113636363636363,4.14975845410628,44.0,78.0,276.0,126,33,69,129,31,40,43,3,2,0,43,16,5,0,0,0,0,0,3
736.0,334.0,368.0,22.303030303030305,4.711956521739131,33.0,154.0,274.0,167,50,53,152,37,36,58,31,1,0,32,39,1,0,0,2,0,5,0
138.0,93.0,63.0,17.25,4.3768115942028984,8.0,28.0,56.0,26,7,13,35,4,9,14,0,0,0,7,3,0,0,0,0,0,0,0
264.0,165.0,131.0,22.0,4.496212121212121,12.0,58.0,103.0,57,17,27,61,12,18,21,1,0,0,11,10,5,0,0,0,0,0,0
466.0,252.0,221.0,17.25925925925926,4.560085836909871,27.0,96.0,167.0,102,29,40,86,14,23,51,11,0,0,26,9,3,1,0,0,0,1,0
92.0,56.0,38.0,18.4,4.076086956521739,5.0,14.0,47.0,20,8,2,14,3,5,18,0,0,0,4,1,0,0,0,0,0,0,0
232.0,127.0,115.0,29.0,4.448275862068965,8.0,44.0,82.0,54,13,19,48,8,10,26,0,0,0,7,2,0,0,1,0,0,0,0
397.0,231.0,187.0,26.466666666666665,4.392947103274559,15.0,68.0,162.0,76,25,52,90,22,36,31,3,0,0,14,30,2,0,0,1,0,0,0
533.0,279.0,280.0,12.395348837209303,4.5966228893058165,43.0,100.0,199.0,125,40,41,127,29,22,44,6,2,0,42,11,0,0,0,1,0,0,0
295.0,166.0,146.0,15.526315789473685,4.508474576271187,19.0,55.0,122.0,68,20,19,61,7,11,35,27,3,0,18,7,1,1,0,0,0,0,0
273.0,176.0,130.0,13.0,4.549450549450549,21.0,54.0,106.0,52,20,37,63,13,29,17,5,0,0,20,18,3,1,0,0,0,0,0
248.0,144.0,116.0,16.533333333333335,4.25,15.0,34.0,99.0,53,10,27,50,8,14,27,9,1,0,14,6,0,0,0,0,0,2,0
357.0,204.0,174.0,13.222222222222221,4.322128851540616,27.0,49.0,144.0,74,21,27,72,14,24,43,3,0,0,26,23,4,2,0,0,0,0,0
